accident_id,timestamp,latitude,longitude,severity,casualties,vehicles_involved,weather_condition,road_condition,light_condition
ACC-001732,2024-06-08T12:20:04.726207,41.89581582904333,-87.52856491796678,3,1,3,Clear,Dry,Daylight
ACC-001733,2024-04-26T05:43:53.726207,41.80929270320783,-87.64999947620282,4,2,4,Clear,Wet,Dark
ACC-001734,2024-05-03T14:09:17.726207,41.93046528065215,-87.68488729657304,2,0,2,Clear,Dry,Daylight
ACC-001735,2023-06-10T03:45:33.726207,41.84100864007225,-87.63725922173226,5,1,1,Clear,Dry,Dark
ACC-001736,2024-09-22T07:05:56.726207,41.79470273554292,-87.63040588239828,1,0,1,Clear,Dry,Daylight
ACC-001737,2023-09-23T12:08:18.726207,41.80135440399038,-87.5721077357635,1,0,2,Unknown,Dry,Daylight
ACC-001738,2023-11-29T10:39:31.726207,41.82275947263911,-87.71848231816784,3,2,3,Clear,Slush,Daylight
ACC-001739,2024-08-28T04:45:44.726207,41.84495426621117,-87.67023403105377,4,0,2,Rain,Dry,Dark
ACC-001740,2023-05-20T17:48:43.726207,41.934735089403425,-87.53705446322834,4,1,4,Rain,Dry,Daylight
ACC-001741,2023-09-01T01:01:00.726207,41.817059351181484,-87.70940947013419,4,2,1,Rain,Dry,Dark
ACC-001742,2023-06-16T01:21:37.726207,41.822428197105566,-87.5526388840019,2,1,1,Clear,Dry,Dark
ACC-001743,2024-11-22T06:13:18.726207,41.82814350107698,-87.63669375801895,3,2,1,Rain,Dry,Daylight
ACC-001744,2025-03-24T00:23:11.726207,41.96287647683683,-87.66453169424038,3,1,2,Rain,Dry,Dark
ACC-001745,2023-08-19T23:15:51.726207,41.936497450147606,-87.63782915704208,3,0,3,Clear,Dry,Dark
ACC-001746,2024-02-11T20:45:42.726207,41.88166843829296,-87.5821371296919,4,1,4,Cloudy,Ice,Dark
ACC-001747,2024-04-19T16:12:08.726207,41.8649151332618,-87.56828480546325,2,0,4,Clear,Dry,Daylight
ACC-001748,2025-02-08T13:08:33.726207,41.80673442827507,-87.56317344951884,4,1,1,Rain,Dry,Daylight
ACC-001749,2023-05-14T20:10:26.726207,41.80642781409747,-87.59111049672143,4,1,2,Cloudy,Dry,Dark
ACC-001750,2025-01-05T12:52:48.726207,41.918949206549826,-87.73842417243861,5,1,3,Clear,Dry,Daylight
ACC-001751,2024-04-10T14:37:20.726207,41.901024795427205,-87.5539212292474,5,3,3,Unknown,Dry,Daylight
ACC-001752,2023-08-26T16:40:40.726207,41.822233932246334,-87.72073081520242,2,0,4,Rain,Wet,Daylight
ACC-001753,2023-11-23T09:46:16.726207,41.962168524411005,-87.64646101746474,1,0,2,Clear,Dry,Daylight
ACC-001754,2024-10-20T10:47:05.726207,41.919731891099616,-87.52436854699394,1,0,1,Cloudy,Dry,Daylight
ACC-001755,2024-04-05T22:44:14.726207,41.91191450121053,-87.60268726202841,2,1,1,Clear,Dry,Dark
ACC-001756,2023-11-03T16:09:12.726207,41.90716173875439,-87.62918203851234,4,3,2,Clear,Dry,Daylight
ACC-001757,2025-03-26T19:20:33.726207,41.83836116252065,-87.5189885364855,5,3,3,Clear,Dry,Dark
ACC-001758,2024-03-12T15:52:33.726207,41.87623812259313,-87.63464976951921,2,1,3,Clear,Snow,Daylight
ACC-001759,2024-04-14T00:39:44.726207,41.85567670903669,-87.59020075854464,4,1,1,Clear,Dry,Dark
ACC-001760,2023-05-13T10:56:04.726207,41.88278290639102,-87.69338559719526,4,1,1,Clear,Dry,Daylight
ACC-001761,2024-07-25T02:31:51.726207,41.957605848795566,-87.56677686624158,5,3,4,Clear,Dry,Dark
ACC-001762,2025-03-09T17:53:05.726207,41.82575703078211,-87.5476800118782,2,0,2,Rain,Dry,Daylight
ACC-001763,2024-02-28T16:28:05.726207,41.870137843661354,-87.69642463314699,3,2,1,Snow,Dry,Daylight
ACC-001764,2024-09-25T04:31:47.726207,41.95663760798281,-87.7080203507274,3,1,1,Clear,Wet,Dark
ACC-001765,2024-03-29T19:46:20.726207,41.83507202454854,-87.59471189425906,4,1,1,Clear,Dry,Dark
ACC-001766,2024-05-31T04:35:20.726207,41.85005197760544,-87.69683364095839,3,2,3,Rain,Slush,Dark
ACC-001767,2023-10-10T03:41:28.726207,41.92547557203232,-87.63526293586766,5,4,4,Clear,Dry,Dark
ACC-001768,2023-06-13T02:05:53.726207,41.809834043460306,-87.70503144719738,3,1,3,Clear,Dry,Dark
ACC-001769,2023-10-26T12:40:57.726207,41.89703011829457,-87.59959230634932,2,1,1,Clear,Wet,Daylight
ACC-001770,2024-02-07T00:41:49.726207,41.85589716838696,-87.63822914210692,3,0,3,Rain,Dry,Dark
ACC-001771,2024-01-01T18:55:10.726207,41.80906136091095,-87.55377558514573,4,1,1,Rain,Dry,Daylight
ACC-001772,2024-09-02T08:30:26.726207,41.811980878303494,-87.70821436579536,2,1,4,Clear,Wet,Daylight
ACC-001773,2023-07-31T08:24:30.726207,41.91520544198888,-87.66758402507513,3,2,2,Rain,Snow,Daylight
ACC-001774,2025-01-02T22:42:19.726207,41.90160946391847,-87.56102907488462,3,1,1,Rain,Dry,Dark
ACC-001775,2024-08-27T05:29:00.726207,41.94096879912829,-87.60513528902823,2,0,3,Clear,Dry,Dark
ACC-001776,2023-11-25T04:07:28.726207,41.89667324035974,-87.51381248912993,2,1,4,Clear,Dry,Dark
ACC-001777,2023-12-08T00:15:41.726207,41.86832241420325,-87.7239058837276,4,1,4,Clear,Dry,Dark
ACC-001778,2023-11-13T06:29:53.726207,41.910911970443216,-87.5669055178867,2,0,2,Clear,Dry,Daylight
ACC-001779,2023-09-03T07:07:56.726207,41.828765289182975,-87.56565566120334,3,1,4,Cloudy,Dry,Daylight
ACC-001780,2024-10-14T18:00:58.726207,41.85774140633769,-87.721284284691,5,1,1,Clear,Dry,Daylight
ACC-001781,2024-02-25T11:26:45.726207,41.79203189672723,-87.65587313770621,4,3,3,Rain,Dry,Daylight
ACC-001782,2024-11-12T03:52:35.726207,41.95220294475466,-87.67421212828309,5,3,4,Snow,Dry,Dark
ACC-001783,2023-10-11T07:52:42.726207,41.90873364460619,-87.53265695932934,5,4,3,Clear,Wet,Daylight
ACC-001784,2023-07-30T18:21:23.726207,41.82015465623665,-87.56181434056823,1,0,2,Clear,Dry,Daylight
ACC-001785,2024-11-29T14:07:08.726207,41.86785496792314,-87.6148485024186,3,1,4,Clear,Dry,Daylight
ACC-001786,2023-11-13T16:47:25.726207,41.795957767831304,-87.55418994767783,4,2,1,Clear,Ice,Daylight
ACC-001787,2023-12-20T06:15:02.726207,41.95652484001978,-87.65979160095245,4,1,1,Clear,Dry,Daylight
ACC-001788,2023-06-19T23:55:03.726207,41.83555637836,-87.53527215752662,2,1,4,Clear,Dry,Dark
ACC-001789,2024-11-18T01:24:53.726207,41.95684101924156,-87.52170666573319,4,2,2,Clear,Snow,Dark
ACC-001790,2023-05-28T20:04:24.726207,41.80987489179588,-87.70467858480232,4,3,1,Snow,Ice,Dark
ACC-001791,2025-02-22T16:45:12.726207,41.9285831023816,-87.71145864338098,5,3,2,Clear,Dry,Daylight
ACC-001792,2024-01-14T17:40:47.726207,41.80976779374751,-87.66352046048154,5,0,4,Cloudy,Dry,Daylight
ACC-001793,2023-07-08T13:50:08.726207,41.81660006483917,-87.57425394958814,2,0,4,Clear,Dry,Daylight
ACC-001794,2024-02-14T08:39:41.726207,41.81837830732174,-87.6390444259285,1,0,2,Clear,Wet,Daylight
ACC-001795,2024-04-27T20:11:11.726207,41.94508529764649,-87.56149725750586,2,0,4,Cloudy,Dry,Dark
ACC-001796,2024-02-23T21:06:28.726207,41.87167432749977,-87.54077668775159,2,0,3,Clear,Dry,Dark
ACC-001797,2023-12-28T21:28:29.726207,41.9357383447358,-87.74661619711799,2,0,1,Clear,Dry,Dark
ACC-001798,2024-04-22T00:26:17.726207,41.93215956833636,-87.6822540837353,5,3,4,Cloudy,Dry,Dark
ACC-001799,2024-06-01T11:28:42.726207,41.85367222496615,-87.57339039101663,5,3,2,Clear,Dry,Daylight
ACC-001800,2023-12-31T17:55:07.726207,41.87375017182183,-87.64616671862107,2,1,3,Clear,Dry,Daylight
ACC-001801,2024-07-30T03:12:47.726207,41.85184758663013,-87.53870306463828,4,1,2,Clear,Ice,Dark
ACC-001802,2024-09-27T03:09:44.726207,41.83297453346311,-87.59629684923371,4,2,4,Clear,Dry,Dark
ACC-001803,2024-03-14T16:11:55.726207,41.95712579700413,-87.64865885606751,1,0,4,Clear,Dry,Daylight
ACC-001804,2024-06-05T14:17:27.726207,41.79312175865567,-87.60762185772313,2,1,2,Clear,Unknown,Daylight
ACC-001805,2024-03-29T02:46:06.726207,41.8297980591703,-87.64931401636824,4,2,3,Clear,Dry,Dark
ACC-001806,2024-11-16T18:24:52.726207,41.83316614096048,-87.52918878968762,1,0,3,Clear,Unknown,Daylight
ACC-001807,2023-06-09T06:03:07.726207,41.84746332075172,-87.54353547505295,1,0,2,Clear,Dry,Daylight
ACC-001808,2024-04-29T08:59:42.726207,41.889522875379186,-87.6623867570953,2,1,4,Clear,Wet,Daylight
ACC-001809,2023-08-04T09:09:59.726207,41.86343468429561,-87.74261004398915,4,2,2,Clear,Dry,Daylight
ACC-001810,2024-04-17T11:09:49.726207,41.85996143557448,-87.60774706998819,1,0,2,Clear,Dry,Daylight
ACC-001811,2024-10-26T14:51:39.726207,41.852954206226606,-87.54381728926191,2,1,3,Clear,Dry,Daylight
ACC-001812,2024-10-31T02:27:33.726207,41.84398197626676,-87.58289170707278,5,2,1,Clear,Dry,Dark
ACC-001813,2024-10-08T09:10:27.726207,41.93648091275712,-87.6574075527542,4,1,3,Clear,Dry,Daylight
ACC-001814,2024-05-06T06:37:10.726207,41.88973368990641,-87.7127447287545,4,2,3,Clear,Dry,Daylight
ACC-001815,2023-12-29T16:41:44.726207,41.9188116585458,-87.51915381674127,3,2,4,Clear,Snow,Daylight
ACC-001816,2024-08-13T12:13:44.726207,41.892877471053154,-87.7160595983861,3,0,4,Cloudy,Dry,Daylight
ACC-001817,2023-04-16T00:38:01.726207,41.87797964985431,-87.5381166031925,2,0,2,Clear,Dry,Dark
ACC-001818,2024-03-13T20:24:51.726207,41.80023945946831,-87.56586211557949,2,0,1,Clear,Wet,Dark
ACC-001819,2025-02-06T21:48:31.726207,41.854010247475856,-87.53923201072715,5,2,4,Clear,Dry,Dark
ACC-001820,2025-04-12T18:34:39.726207,41.789067437899746,-87.72569422012411,3,1,1,Rain,Dry,Daylight
ACC-001821,2024-11-11T19:09:03.726207,41.905435287596006,-87.67024088096548,5,1,4,Clear,Wet,Dark
ACC-001822,2023-10-14T11:20:20.726207,41.87082130509292,-87.71457638679198,2,1,2,Clear,Dry,Daylight
ACC-001823,2023-09-11T16:34:50.726207,41.85753076281176,-87.60640119485295,5,0,2,Clear,Wet,Daylight
ACC-001824,2024-08-18T20:20:45.726207,41.7901062039086,-87.721003517133,2,0,3,Clear,Dry,Dark
ACC-001825,2024-03-12T09:37:21.726207,41.83018542262449,-87.7242137964025,4,1,2,Rain,Dry,Daylight
ACC-001826,2023-07-01T12:41:16.726207,41.83035927014152,-87.6652672860225,2,0,1,Clear,Ice,Daylight
ACC-001827,2024-03-29T17:26:35.726207,41.84424640198629,-87.61770087252305,1,0,2,Cloudy,Wet,Daylight
ACC-001828,2024-01-20T13:01:07.726207,41.79939929223075,-87.63606472984301,3,0,4,Clear,Dry,Daylight
ACC-001829,2024-01-04T23:24:20.726207,41.88182665217011,-87.55142358428463,4,1,3,Unknown,Dry,Dark
ACC-001830,2025-04-01T11:03:52.726207,41.81151292235093,-87.70152741250709,2,1,2,Clear,Dry,Daylight
ACC-001831,2023-08-29T02:32:41.726207,41.829776822395175,-87.58403535118957,3,1,4,Cloudy,Wet,Dark
ACC-001832,2023-08-08T00:21:08.726207,41.90626667222592,-87.6039858325206,4,1,1,Clear,Wet,Dark
ACC-001833,2023-05-23T07:12:23.726207,41.92399062584979,-87.5476250614184,3,2,3,Snow,Slush,Daylight
ACC-001834,2024-05-02T18:22:08.726207,41.959518222150166,-87.55817542450079,2,1,3,Fog,Dry,Daylight
ACC-001835,2025-04-10T23:03:11.726207,41.80465103177199,-87.70061076645587,3,1,2,Clear,Ice,Dark
ACC-001836,2024-11-08T08:05:16.726207,41.956720202739945,-87.63539263305802,3,0,1,Clear,Dry,Daylight
ACC-001837,2023-07-24T21:02:23.726207,41.84478511883802,-87.6257565131184,2,1,3,Cloudy,Dry,Dark
ACC-001838,2023-11-21T18:10:08.726207,41.79711179749255,-87.58109044088845,3,1,4,Clear,Dry,Daylight
ACC-001839,2024-05-03T05:12:18.726207,41.811325785111315,-87.5973920563377,3,1,1,Snow,Dry,Dark
ACC-001840,2024-06-05T15:41:17.726207,41.89601191199693,-87.56320747124192,2,0,4,Fog,Wet,Daylight
ACC-001841,2023-11-22T15:15:15.726207,41.892520510912426,-87.69964095208871,2,0,2,Unknown,Dry,Daylight
ACC-001842,2025-01-24T03:36:12.726207,41.80282590037429,-87.64879986168447,4,2,3,Rain,Wet,Dark
ACC-001843,2024-12-04T23:22:17.726207,41.81031811447433,-87.52752330255673,3,1,4,Snow,Wet,Dark
ACC-001844,2023-05-19T11:41:17.726207,41.9312709306235,-87.73889293648723,2,1,1,Rain,Dry,Daylight
ACC-001845,2023-12-16T19:07:50.726207,41.89642834404975,-87.60982223463996,5,4,1,Clear,Wet,Dark
ACC-001846,2024-08-10T16:46:13.726207,41.955975284804516,-87.6055639783585,4,2,3,Cloudy,Wet,Daylight
ACC-001847,2024-02-04T19:53:09.726207,41.8602077359137,-87.63854938668217,2,0,4,Clear,Dry,Dark
ACC-001848,2024-07-16T15:24:04.726207,41.88632171219078,-87.57297123654178,1,0,4,Clear,Dry,Daylight
ACC-001849,2024-07-04T00:54:38.726207,41.891862234251896,-87.66377295713775,3,1,1,Clear,Dry,Dark
ACC-001850,2023-08-02T09:27:11.726207,41.955078226626306,-87.724883044874,1,0,2,Clear,Dry,Daylight
ACC-001851,2024-01-21T09:46:07.726207,41.92837004092842,-87.60720958001724,1,0,1,Clear,Dry,Daylight
ACC-001852,2024-12-09T10:22:43.726207,41.87403777793754,-87.65933695484844,2,0,2,Clear,Dry,Daylight
ACC-001853,2023-12-25T22:02:01.726207,41.89567032628746,-87.62936053993467,5,2,3,Clear,Wet,Dark
ACC-001854,2023-05-20T14:18:43.726207,41.9107697597545,-87.52734263386934,4,1,2,Rain,Dry,Daylight
ACC-001855,2024-11-04T13:35:49.726207,41.87901208682966,-87.58155926285657,1,0,3,Cloudy,Dry,Daylight
ACC-001856,2023-09-22T08:36:46.726207,41.86674549812734,-87.5109124694604,2,1,2,Rain,Dry,Daylight
ACC-001857,2025-03-09T14:06:18.726207,41.858193656795976,-87.53950557563559,4,1,4,Rain,Dry,Daylight
ACC-001858,2025-01-19T01:25:27.726207,41.841009009936045,-87.72298996977439,5,2,2,Rain,Dry,Dark
ACC-001859,2024-04-07T01:46:33.726207,41.896579684410874,-87.611219921293,3,1,3,Clear,Dry,Dark
ACC-001860,2023-09-18T21:04:38.726207,41.946754049221084,-87.62558289205163,3,1,2,Clear,Dry,Dark
ACC-001861,2024-11-23T02:48:22.726207,41.847532569619176,-87.54664872534337,3,2,4,Clear,Snow,Dark
ACC-001862,2023-07-25T22:14:45.726207,41.814565699059386,-87.74830482567572,2,0,1,Clear,Dry,Dark
ACC-001863,2024-01-10T05:54:54.726207,41.83948688917391,-87.5332351942815,2,1,2,Clear,Dry,Dark
ACC-001864,2023-05-04T04:34:54.726207,41.88328433200369,-87.50976855881247,4,1,1,Clear,Dry,Dark
ACC-001865,2024-10-16T13:30:25.726207,41.93764813645194,-87.6943716240263,2,0,1,Clear,Dry,Daylight
ACC-001866,2024-10-10T08:00:03.726207,41.801179769355656,-87.68358782718633,1,0,3,Clear,Wet,Daylight
ACC-001867,2024-06-21T01:06:56.726207,41.95783100907489,-87.51675263945265,3,1,2,Fog,Ice,Dark
ACC-001868,2023-12-12T13:58:24.726207,41.81683847258421,-87.67706636792731,3,1,4,Clear,Dry,Daylight
ACC-001869,2023-06-29T11:55:57.726207,41.81772874084066,-87.6513121642012,4,3,4,Clear,Dry,Daylight
ACC-001870,2023-05-08T19:37:40.726207,41.94759917424422,-87.7146937536095,2,1,1,Clear,Dry,Dark
ACC-001871,2024-02-02T20:37:04.726207,41.89531281657435,-87.52924722592091,2,0,1,Clear,Dry,Dark
ACC-001872,2024-01-09T13:21:21.726207,41.92046743818019,-87.6427285739693,3,1,4,Clear,Wet,Daylight
ACC-001873,2024-08-29T13:19:25.726207,41.966171184529216,-87.61328362262884,3,1,2,Clear,Slush,Daylight
ACC-001874,2024-05-30T10:59:56.726207,41.819360380879516,-87.67406008249719,5,1,3,Clear,Dry,Daylight
ACC-001875,2023-07-24T16:12:43.726207,41.904692502209116,-87.64207840752127,1,0,3,Clear,Dry,Daylight
ACC-001876,2023-06-28T22:32:11.726207,41.9184782356061,-87.5327613428328,3,2,4,Rain,Dry,Dark
ACC-001877,2023-07-04T08:05:37.726207,41.83315293255453,-87.57973276056877,4,2,2,Unknown,Dry,Daylight
ACC-001878,2025-01-24T21:03:33.726207,41.822223796919985,-87.52413112518354,5,4,2,Rain,Dry,Dark
ACC-001879,2024-10-03T13:10:11.726207,41.88582145083091,-87.66831286198403,1,0,1,Clear,Dry,Daylight
ACC-001880,2023-11-02T01:51:20.726207,41.882054060422014,-87.59426154633054,5,1,4,Clear,Dry,Dark
ACC-001881,2023-11-01T01:37:07.726207,41.84610580570273,-87.54007982879149,4,1,4,Clear,Dry,Dark
ACC-001882,2024-03-08T00:28:51.726207,41.83593855429755,-87.73930015109379,3,1,4,Clear,Ice,Dark
ACC-001883,2024-02-07T21:45:20.726207,41.80122562786796,-87.60751740262505,3,2,2,Clear,Dry,Dark
ACC-001884,2023-05-16T20:59:14.726207,41.800613623156714,-87.73004240684901,4,0,3,Fog,Dry,Dark
ACC-001885,2024-07-06T20:51:42.726207,41.868474866050626,-87.62561515830757,5,0,2,Snow,Dry,Dark
ACC-001886,2025-02-04T21:06:31.726207,41.85681130303563,-87.54496479693987,3,1,1,Rain,Wet,Dark
ACC-001887,2023-11-05T08:50:53.726207,41.856557345411495,-87.66725403451613,2,0,2,Clear,Dry,Daylight
ACC-001888,2024-01-27T15:18:48.726207,41.95158688726951,-87.65729489488605,3,0,2,Clear,Dry,Daylight
ACC-001889,2024-04-26T04:54:48.726207,41.828519435071485,-87.7112027035434,4,1,3,Snow,Wet,Dark
ACC-001890,2025-03-31T02:18:48.726207,41.87770518678867,-87.62533864293916,4,0,2,Clear,Dry,Dark
ACC-001891,2023-10-01T12:49:27.726207,41.866162623179974,-87.56989648869998,2,0,3,Fog,Dry,Daylight
ACC-001892,2024-05-01T19:26:39.726207,41.92399879960818,-87.67439249487703,2,1,2,Clear,Dry,Dark
ACC-001893,2024-06-28T19:23:49.726207,41.96298951300897,-87.5307883469929,5,3,1,Rain,Dry,Dark
ACC-001894,2025-01-28T07:02:27.726207,41.95158816321662,-87.56503373498407,3,0,1,Clear,Dry,Daylight
ACC-001895,2024-09-20T04:54:37.726207,41.82266544243987,-87.58702547835337,2,1,3,Unknown,Dry,Dark
ACC-001896,2023-08-09T23:42:59.726207,41.94789364953077,-87.52845665478402,2,0,2,Clear,Dry,Dark
ACC-001897,2024-04-30T02:54:13.726207,41.88317823515853,-87.61983837778206,4,2,1,Rain,Dry,Dark
ACC-001898,2024-11-21T20:04:48.726207,41.81305913171029,-87.54543322917574,2,1,3,Clear,Dry,Dark
ACC-001899,2023-12-07T02:24:00.726207,41.81722042735787,-87.74671519851229,5,2,1,Snow,Dry,Dark
ACC-001900,2023-07-08T12:01:35.726207,41.95383291265003,-87.65552532177459,4,1,1,Clear,Dry,Daylight
ACC-001901,2024-04-17T13:21:03.726207,41.861869894434555,-87.56900023611963,4,1,2,Clear,Dry,Daylight
ACC-001902,2024-06-11T08:13:55.726207,41.893166488737634,-87.69300312793614,3,0,2,Fog,Dry,Daylight
ACC-001903,2024-02-08T03:42:27.726207,41.8643417004776,-87.52080887779562,4,1,3,Clear,Slush,Dark
ACC-001904,2025-02-24T15:38:03.726207,41.940948244316644,-87.73256455614315,2,1,1,Clear,Dry,Daylight
ACC-001905,2024-04-27T20:28:43.726207,41.828249453093655,-87.6888680535417,4,2,4,Rain,Wet,Dark
ACC-001906,2024-05-08T09:33:15.726207,41.85040291282776,-87.51567783668999,2,1,3,Clear,Snow,Daylight
ACC-001907,2024-10-19T04:20:40.726207,41.789371086215425,-87.6671659166269,5,3,1,Clear,Dry,Dark
ACC-001908,2023-05-01T08:15:34.726207,41.89018840059829,-87.6486327264417,5,2,2,Rain,Dry,Daylight
ACC-001909,2024-06-06T11:37:31.726207,41.8474555530205,-87.70999555181395,3,1,1,Clear,Dry,Daylight
ACC-001910,2023-12-05T15:55:22.726207,41.9160816011633,-87.67856338352208,4,2,1,Clear,Dry,Daylight
ACC-001911,2023-12-15T05:43:12.726207,41.910835315065455,-87.74199441917013,2,0,2,Clear,Dry,Dark
ACC-001912,2024-05-11T09:17:55.726207,41.91900136056405,-87.73668760071163,3,1,3,Rain,Dry,Daylight
ACC-001913,2023-06-29T07:29:31.726207,41.92104806802041,-87.69250495831189,5,2,1,Rain,Dry,Daylight
ACC-001914,2024-02-17T13:50:31.726207,41.87266127250538,-87.60859501397897,1,0,3,Clear,Dry,Daylight
ACC-001915,2023-06-07T18:26:58.726207,41.96564503194671,-87.56794844583199,2,1,4,Clear,Dry,Daylight
ACC-001916,2024-07-07T03:02:37.726207,41.94994287298206,-87.52168293032248,4,2,1,Rain,Unknown,Dark
ACC-001917,2025-03-16T21:48:43.726207,41.862616342377564,-87.6915788732717,5,2,2,Clear,Dry,Dark
ACC-001918,2025-02-22T23:47:54.726207,41.942120285271535,-87.547006359537,3,0,2,Rain,Wet,Dark
ACC-001919,2024-09-05T01:43:12.726207,41.80671363970755,-87.55838209835827,5,1,4,Clear,Snow,Dark
ACC-001920,2024-04-28T23:17:52.726207,41.96528768801489,-87.63185715573162,5,1,1,Fog,Dry,Dark
ACC-001921,2023-08-06T16:01:31.726207,41.895880017900055,-87.61602184973228,4,1,3,Clear,Dry,Daylight
ACC-001922,2024-04-22T22:56:10.726207,41.95483790446707,-87.74383924861955,5,1,3,Snow,Dry,Dark
ACC-001923,2024-01-07T21:43:08.726207,41.96565184477927,-87.73868360378277,5,4,3,Clear,Wet,Dark
ACC-001924,2024-09-03T06:14:34.726207,41.87891832805641,-87.62935930073557,5,2,1,Clear,Slush,Daylight
ACC-001925,2025-02-26T13:05:25.726207,41.913256760459085,-87.61706120250257,5,1,1,Rain,Dry,Daylight
ACC-001926,2023-11-10T09:35:26.726207,41.95002214582936,-87.51979138739163,3,1,3,Rain,Wet,Daylight
ACC-001927,2024-11-08T23:48:32.726207,41.88119999620835,-87.6130602570376,5,0,3,Rain,Wet,Dark
ACC-001928,2023-06-06T10:06:12.726207,41.81515373986115,-87.63117410164992,5,1,3,Clear,Slush,Daylight
ACC-001929,2023-06-14T11:46:08.726207,41.86862960378445,-87.51017281812551,2,0,2,Clear,Wet,Daylight
ACC-001930,2024-07-27T07:54:58.726207,41.91134662454936,-87.53706429679947,3,0,2,Rain,Wet,Daylight
ACC-001931,2023-08-29T04:05:45.726207,41.80652176721566,-87.71575324865593,3,0,1,Snow,Wet,Dark
ACC-001932,2025-01-15T03:17:13.726207,41.824989180195715,-87.69714352414732,3,2,4,Clear,Dry,Dark
ACC-001933,2024-10-21T14:34:21.726207,41.8371205937908,-87.7396440961207,1,0,4,Clear,Wet,Daylight
ACC-001934,2025-01-05T13:06:40.726207,41.92944417169804,-87.73350210783067,2,1,2,Rain,Dry,Daylight
ACC-001935,2025-02-11T07:24:20.726207,41.94410947483487,-87.58838353938985,3,1,1,Snow,Wet,Daylight
ACC-001936,2023-09-10T18:54:45.726207,41.94750580885974,-87.61835433852546,2,0,3,Clear,Wet,Daylight
ACC-001937,2025-02-25T08:43:59.726207,41.900261258158956,-87.63727263263972,2,1,3,Clear,Dry,Daylight
ACC-001938,2023-11-10T20:42:47.726207,41.91651179703603,-87.52000060394178,5,3,2,Clear,Dry,Dark
ACC-001939,2023-10-10T03:28:51.726207,41.9341486296111,-87.51279690113552,2,1,4,Cloudy,Dry,Dark
ACC-001940,2023-05-16T18:10:10.726207,41.82684130726105,-87.55062185415808,5,1,1,Rain,Dry,Daylight
ACC-001941,2025-03-17T19:20:46.726207,41.84256437306858,-87.67487585003897,5,1,1,Clear,Dry,Dark
ACC-001942,2024-06-17T17:10:21.726207,41.82148276113745,-87.65872054060368,3,0,2,Rain,Dry,Daylight
ACC-001943,2024-05-10T04:33:42.726207,41.937789298065255,-87.51679887160208,3,0,3,Clear,Dry,Dark
ACC-001944,2024-08-13T02:55:41.726207,41.96133014682053,-87.54498550940232,5,3,1,Clear,Snow,Dark
ACC-001945,2023-11-24T07:55:12.726207,41.875373961784376,-87.57196800562056,4,2,2,Clear,Dry,Daylight
ACC-001946,2024-07-30T18:07:11.726207,41.83028584090883,-87.71740564747367,2,1,1,Rain,Dry,Daylight
ACC-001947,2024-10-30T03:59:34.726207,41.87209789928717,-87.64097791695752,4,2,3,Clear,Dry,Dark
ACC-001948,2024-07-06T19:16:02.726207,41.94192642051459,-87.59284085746981,2,0,1,Clear,Dry,Dark
ACC-001949,2023-07-06T09:41:17.726207,41.94186540486346,-87.58367105395911,3,2,1,Rain,Snow,Daylight
ACC-001950,2023-05-02T01:36:51.726207,41.845631617453094,-87.62093730758698,2,0,2,Clear,Dry,Dark
ACC-001951,2025-01-30T06:41:14.726207,41.905564906613336,-87.51341661162715,3,1,1,Rain,Dry,Daylight
ACC-001952,2023-11-17T02:19:14.726207,41.84796689823285,-87.64746517436399,2,1,3,Clear,Wet,Dark
ACC-001953,2024-03-04T08:25:03.726207,41.80431978439689,-87.5103783280023,5,1,2,Clear,Dry,Daylight
